name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_period,eccentricity 
11 Comae Berenices b,304,19.4 Jupiters,4.72307,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6988/11-comae-berenices-b/,"
Gas Giant
","
2007
" 
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,"
Neptune-like
","
2021
"
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,"
5.9 Earths
","
0.205 x Jupiter
"
HD 148156 b,186,0.85 Jupiters,7.69,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6937/hd-148156-b/,"
Unknown
","
11.8 days
"
HD 148164 b,252,1.23 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7264/hd-148164-b/,"
0.0
","
"
HD 148164 c,252,5.16 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7265/hd-148164-c/,"
Neptune-like
","
2019
"
HD 148427 b,233,1.3 Jupiters,6.90498,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6938/hd-148427-b/,"
7.2 Earths
","
0.231 x Jupiter
"
HD 149026 b,247,0.38 Jupiters,8.15,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6939/hd-149026-b/,"
0.098 AU
","
13.6 days
"
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,"
0.2
","
"
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,"
Neptune-like
","
2019
"
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,"
7.7 Earths
","
0.24 x Jupiter
"
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,"
0.28 AU
","
65.6 days
"
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,"
0.2
","
"
HD 148156 b,186,0.85 Jupiters,7.69,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6937/hd-148156-b/,"
Super Earth
","
2019
"
HD 148164 b,252,1.23 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7264/hd-148164-b/,"
2.79 Earths
","
1.48 x Earth
"
HD 148164 c,252,5.16 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7265/hd-148164-c/,"
Unknown
","
2.3 days
"
HD 148427 b,233,1.3 Jupiters,6.90498,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6938/hd-148427-b/,"
0.0
","
"
HD 149026 b,247,0.38 Jupiters,8.15,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6939/hd-149026-b/,"
Neptune-like
","
2016
"
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,"
5.77 Earths
","
0.203 x Jupiter
"
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,"
Unknown
","
5.2 days
"
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,"
0.0
","
"
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,"
Neptune-like
","
2019
"
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,"
5.35 Earths
","
2.17 x Earth
"
HD 148156 b,186,0.85 Jupiters,7.69,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6937/hd-148156-b/,"
Unknown
","
18.1 days
"
HD 148164 b,252,1.23 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7264/hd-148164-b/,"
0.0
","
"
HD 148164 c,252,5.16 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7265/hd-148164-c/,"
Super Earth
","
2019
"
HD 148427 b,233,1.3 Jupiters,6.90498,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6938/hd-148427-b/,"
3.19 Earths
","
1.6 x Earth
"
HD 149026 b,247,0.38 Jupiters,8.15,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6939/hd-149026-b/,"
Unknown
","
34.9 days
"
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,"
0.0
","
"
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,"
Super Earth
","
2019
"
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,"
2.13 Earths
","
1.26 x Earth
"
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,"
Unknown
","
15.3 days
"
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,"
0.0
","
"
HD 148156 b,186,0.85 Jupiters,7.69,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6937/hd-148156-b/,"
Neptune-like
","
2016
"
HD 148164 b,252,1.23 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7264/hd-148164-b/,"
5.99 Earths
","
0.207 x Jupiter
"
HD 148164 c,252,5.16 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7265/hd-148164-c/,"
Unknown
","
23.2 days
"
HD 148427 b,233,1.3 Jupiters,6.90498,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6938/hd-148427-b/,"
0.0
","
"
HD 149026 b,247,0.38 Jupiters,8.15,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6939/hd-149026-b/,"
Super Earth
","
2021
"
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,"
1.87 Earths
","
1.2 x Earth
"
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,"
Unknown
","
0.6 days
"
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,"
0.0
","
"
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,"
Neptune-like
","
2021
"
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,"
5.9 Earths
","
0.205 x Jupiter
"
HD 148156 b,186,0.85 Jupiters,7.69,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6937/hd-148156-b/,"
Unknown
","
11.8 days
"
HD 148164 b,252,1.23 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7264/hd-148164-b/,"
0.0
","
"
HD 148164 c,252,5.16 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7265/hd-148164-c/,"
Neptune-like
","
2019
"
HD 148427 b,233,1.3 Jupiters,6.90498,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6938/hd-148427-b/,"
7.2 Earths
","
0.231 x Jupiter
"
HD 149026 b,247,0.38 Jupiters,8.15,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6939/hd-149026-b/,"
0.098 AU
","
13.6 days
"
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,"
0.2
","
"
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,"
Neptune-like
","
2019
"
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,"
7.7 Earths
","
0.24 x Jupiter
"
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,"
0.28 AU
","
65.6 days
"
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,"
0.2
","
"
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,"
Super Earth
","
2019
"
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,"
2.79 Earths
","
1.48 x Earth
"
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,"
Unknown
","
2.3 days
"
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,"
0.0
","
"
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,"
Neptune-like
","
2016
"
HD 154088 b,60,6.6 Earths,6.59,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8037/hd-154088-b/,"
5.77 Earths
","
0.203 x Jupiter
"
HD 154345 b,60,0.82 Jupiters,6.76,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6945/hd-154345-b/,"
Unknown
","
5.2 days
"
HD 154672 b,206,5.37 Jupiters,8.21,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6946/hd-154672-b/,"
0.0
","
"
HD 154857 b,207,2.45 Jupiters,7.24,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6947/hd-154857-b/,"
Neptune-like
","
2019
"
HD 154857 c,207,2.58 Jupiters,7.24,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6948/hd-154857-c/,"
5.35 Earths
","
2.17 x Earth
"
HD 155193 b,189,0.75 Jupiters,7.0092,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7874/hd-155193-b/,"
Unknown
","
18.1 days
"
HD 155233 b,242,2.6 Jupiters,6.81,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7101/hd-155233-b/,"
0.0
","
"
HD 155358 b,142,0.99 Jupiters,7.28,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6949/hd-155358-b/,"
Super Earth
","
2019
"
HD 155358 c,142,0.82 Jupiters,7.28,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6950/hd-155358-c/,"
3.19 Earths
","
1.6 x Earth
"
HD 156279 b,118,9.88 Jupiters,8.07,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6951/hd-156279-b/,"
Unknown
","
34.9 days
"
HD 156279 c,118,8.6 Jupiters,8.07,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7297/hd-156279-c/,"
0.0
","
"
HD 156411 b,185,0.74 Jupiters,6.67,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6952/hd-156411-b/,"
Super Earth
","
2019
"
HD 156668 b,79,4.15 Earths,8.43,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6953/hd-156668-b/,"
2.13 Earths
","
1.26 x Earth
"
HD 156668 c,79,31.4968 Earths,8.43,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7881/hd-156668-c/,"
Unknown
","
15.3 days
"
HD 156846 b,156,10.67 Jupiters,6.5,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6954/hd-156846-b/,"
0.0
","
"
HD 158038 b,309,1.53 Jupiters,7.47,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6955/hd-158038-b/,"
Neptune-like
","
2016
"
HD 158259 b,88,2.22 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7611/hd-158259-b/,"
5.99 Earths
","
0.207 x Jupiter
"
HD 158259 c,88,5.6 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7612/hd-158259-c/,"
Unknown
","
23.2 days
"
HD 158259 d,88,5.41 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7613/hd-158259-d/,"
0.0
","
"
HD 158259 e,88,6.08 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7614/hd-158259-e/,"
Super Earth
","
2021
"
HD 158259 f,88,6.14 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7615/hd-158259-f/,"
1.87 Earths
","
1.2 x Earth
"
HD 158996 b,925,14 Jupiters,5.72291,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7254/hd-158996-b/,"
Unknown
","
0.6 days
"
HD 159243 b,239,1.13 Jupiters,8.65,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6956/hd-159243-b/,"
0.0
","
"
HD 159243 c,239,1.9 Jupiters,8.65,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6957/hd-159243-c/,"
Neptune-like
","
2021
"
HD 159868 b,182,2.218 Jupiters,7.24,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6958/hd-159868-b/,"
5.9 Earths
","
0.205 x Jupiter
"
HD 158038 b,309,1.53 Jupiters,7.47,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6955/hd-158038-b/,"
Unknown
","
11.8 days
"
HD 158259 b,88,2.22 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7611/hd-158259-b/,"
0.0
","
"
HD 158259 c,88,5.6 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7612/hd-158259-c/,"
Neptune-like
","
2019
"
HD 158259 d,88,5.41 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7613/hd-158259-d/,"
7.2 Earths
","
0.231 x Jupiter
"
HD 158259 e,88,6.08 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7614/hd-158259-e/,"
0.098 AU
","
13.6 days
"
HD 158259 f,88,6.14 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7615/hd-158259-f/,"
0.2
","
"
HD 158996 b,925,14 Jupiters,5.72291,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7254/hd-158996-b/,"
Neptune-like
","
2019
"
HD 159243 b,239,1.13 Jupiters,8.65,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6956/hd-159243-b/,"
7.7 Earths
","
0.24 x Jupiter
"
HD 159243 c,239,1.9 Jupiters,8.65,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6957/hd-159243-c/,"
0.28 AU
","
65.6 days
"
HD 159868 b,182,2.218 Jupiters,7.24,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6958/hd-159868-b/,"
0.2
","
"
HD 163607 b,221,0.7836 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6965/hd-163607-b/,"
Super Earth
","
2019
"
HD 163607 c,221,2.201 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6966/hd-163607-c/,"
2.79 Earths
","
1.48 x Earth
"
HD 16417 b,83,22.1 Earths,5.78,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6585/hd-16417-b/,"
Unknown
","
2.3 days
"
HD 164509 b,173,0.443 Jupiters,8.1,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6967/hd-164509-b/,"
0.0
","
"
HD 164595 b,92,16.14 Earths,7.08597,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7080/hd-164595-b/,"
Neptune-like
","
2016
"
HD 164604 b,128,1.99792 Jupiters,9.62,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6969/hd-164604-b/,"
5.77 Earths
","
0.203 x Jupiter
"
HD 164922 b,72,0.36497 Jupiters,7.01227,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6968/hd-164922-b/,"
Unknown
","
5.2 days
"
HD 164922 c,72,13 Earths,7.01227,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7245/hd-164922-c/,"
0.0
","
"
HD 164922 d,72,4 Earths,7.01227,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7625/hd-164922-d/,"
Neptune-like
","
2019
"
HD 164922 e,72,10.52012 Earths,7.01227,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7882/hd-164922-e/,"
5.35 Earths
","
2.17 x Earth
"
HD 163607 b,221,0.7836 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6965/hd-163607-b/,"
Unknown
","
18.1 days
"
HD 163607 c,221,2.201 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6966/hd-163607-c/,"
0.0
","
"
HD 16417 b,83,22.1 Earths,5.78,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6585/hd-16417-b/,"
Super Earth
","
2019
"
HD 164509 b,173,0.443 Jupiters,8.1,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6967/hd-164509-b/,"
3.19 Earths
","
1.6 x Earth
"
HD 164595 b,92,16.14 Earths,7.08597,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7080/hd-164595-b/,"
Unknown
","
34.9 days
"
HD 164604 b,128,1.99792 Jupiters,9.62,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6969/hd-164604-b/,"
0.0
","
"
HD 164922 b,72,0.36497 Jupiters,7.01227,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6968/hd-164922-b/,"
Super Earth
","
2019
"
HD 164922 c,72,13 Earths,7.01227,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7245/hd-164922-c/,"
2.13 Earths
","
1.26 x Earth
"
HD 164922 d,72,4 Earths,7.01227,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7625/hd-164922-d/,"
Unknown
","
15.3 days
"
HD 164922 e,72,10.52012 Earths,7.01227,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7882/hd-164922-e/,"
0.0
","
"
HD 163607 b,221,0.7836 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6965/hd-163607-b/,"
Neptune-like
","
2016
"
HD 163607 c,221,2.201 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6966/hd-163607-c/,"
5.99 Earths
","
0.207 x Jupiter
"
HD 16417 b,83,22.1 Earths,5.78,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6585/hd-16417-b/,"
Unknown
","
23.2 days
"
HD 164509 b,173,0.443 Jupiters,8.1,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6967/hd-164509-b/,"
0.0
","
"
HD 164595 b,92,16.14 Earths,7.08597,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7080/hd-164595-b/,"
Super Earth
","
2021
"
HD 164604 b,128,1.99792 Jupiters,9.62,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6969/hd-164604-b/,"
1.87 Earths
","
1.2 x Earth
"
HD 164922 b,72,0.36497 Jupiters,7.01227,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6968/hd-164922-b/,"
Unknown
","
0.6 days
"
HD 164922 c,72,13 Earths,7.01227,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7245/hd-164922-c/,"
0.0
","
"
HD 164922 d,72,4 Earths,7.01227,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7625/hd-164922-d/,"
Neptune-like
","
2021
"
HD 164922 e,72,10.52012 Earths,7.01227,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7882/hd-164922-e/,"
5.9 Earths
","
0.205 x Jupiter
"
HD 163607 b,221,0.7836 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6965/hd-163607-b/,"
Unknown
","
11.8 days
"
HD 163607 c,221,2.201 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6966/hd-163607-c/,"
0.0
","
"
HD 16417 b,83,22.1 Earths,5.78,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6585/hd-16417-b/,"
Neptune-like
","
2019
"
HD 164509 b,173,0.443 Jupiters,8.1,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6967/hd-164509-b/,"
7.2 Earths
","
0.231 x Jupiter
"
HD 164595 b,92,16.14 Earths,7.08597,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7080/hd-164595-b/,"
0.098 AU
","
13.6 days
"
HD 164604 b,128,1.99792 Jupiters,9.62,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6969/hd-164604-b/,"
0.2
","
"
HD 164922 b,72,0.36497 Jupiters,7.01227,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6968/hd-164922-b/,"
Neptune-like
","
2019
"
HD 164922 c,72,13 Earths,7.01227,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7245/hd-164922-c/,"
7.7 Earths
","
0.24 x Jupiter
"
HD 164922 d,72,4 Earths,7.01227,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7625/hd-164922-d/,"
0.28 AU
","
65.6 days
"
HD 164922 e,72,10.52012 Earths,7.01227,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7882/hd-164922-e/,"
0.2
","
"
HD 163607 b,221,0.7836 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6965/hd-163607-b/,"
Super Earth
","
2019
"
HD 163607 c,221,2.201 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6966/hd-163607-c/,"
2.79 Earths
","
1.48 x Earth
"
HD 16417 b,83,22.1 Earths,5.78,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6585/hd-16417-b/,"
Unknown
","
2.3 days
"
HD 164509 b,173,0.443 Jupiters,8.1,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6967/hd-164509-b/,"
0.0
","
"
HD 164595 b,92,16.14 Earths,7.08597,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7080/hd-164595-b/,"
Neptune-like
","
2016
"
HD 164604 b,128,1.99792 Jupiters,9.62,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6969/hd-164604-b/,"
5.77 Earths
","
0.203 x Jupiter
"
HD 164922 b,72,0.36497 Jupiters,7.01227,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6968/hd-164922-b/,"
Unknown
","
5.2 days
"
HD 164922 c,72,13 Earths,7.01227,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7245/hd-164922-c/,"
0.0
","
"
HD 164922 d,72,4 Earths,7.01227,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7625/hd-164922-d/,"
Neptune-like
","
2019
"
HD 164922 e,72,10.52012 Earths,7.01227,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7882/hd-164922-e/,"
5.35 Earths
","
2.17 x Earth
"
HD 163607 b,221,0.7836 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6965/hd-163607-b/,"
Unknown
","
18.1 days
"
HD 163607 c,221,2.201 Jupiters,8,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6966/hd-163607-c/,"
0.0
","
"
HD 16417 b,83,22.1 Earths,5.78,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6585/hd-16417-b/,"
Super Earth
","
2019
"
HD 164509 b,173,0.443 Jupiters,8.1,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6967/hd-164509-b/,"
3.19 Earths
","
1.6 x Earth
"
HD 164595 b,92,16.14 Earths,7.08597,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7080/hd-164595-b/,"
Unknown
","
34.9 days
"
HD 164604 b,128,1.99792 Jupiters,9.62,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6969/hd-164604-b/,"
0.0
","
"
HD 164922 b,72,0.36497 Jupiters,7.01227,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6968/hd-164922-b/,"
Super Earth
","
2019
"
HD 164922 c,72,13 Earths,7.01227,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7245/hd-164922-c/,"
2.13 Earths
","
1.26 x Earth
"
HD 164922 d,72,4 Earths,7.01227,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7625/hd-164922-d/,"
Unknown
","
15.3 days
"
HD 164922 e,72,10.52012 Earths,7.01227,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7882/hd-164922-e/,"
0.0
","
"
HD 165155 b,207,2.89 Jupiters,9.36,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7237/hd-165155-b/,"
Neptune-like
","
2016
"
HD 1666 b,385,6.43 Jupiters,8.17,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6776/hd-1666-b/,"
5.99 Earths
","
0.207 x Jupiter
"
HD 166724 b,147,3.53 Jupiters,9.33,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6970/hd-166724-b/,"
Unknown
","
23.2 days
"
HD 167042 b,162,1.7 Jupiters,5.98796,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6971/hd-167042-b/,"
0.0
","
"
HD 168009 b,76,9.53485 Earths,6.295,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7883/hd-168009-b/,"
Super Earth
","
2021
"
HD 168443 b,129,7.659 Jupiters,6.92122,1998,https://exoplanets.nasa.gov/exoplanet-catalog/6972/hd-168443-b/,"
1.87 Earths
","
1.2 x Earth
"
HD 168443 c,129,17.193 Jupiters,6.92122,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6973/hd-168443-c/,"
Unknown
","
0.6 days
"
HD 168746 b,136,0.27 Jupiters,7.95,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6974/hd-168746-b/,"
0.0
","
"
HD 1690 b,2455,8.79 Jupiters,9.19,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6777/hd-1690-b/,"
Neptune-like
","
2021
"
HD 169830 b,123,2.88 Jupiters,5.9,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6975/hd-169830-b/,"
5.9 Earths
","
0.205 x Jupiter
"
HD 165155 b,207,2.89 Jupiters,9.36,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7237/hd-165155-b/,"
Unknown
","
11.8 days
"
HD 1666 b,385,6.43 Jupiters,8.17,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6776/hd-1666-b/,"
0.0
","
"
HD 166724 b,147,3.53 Jupiters,9.33,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6970/hd-166724-b/,"
Neptune-like
","
2019
"
HD 167042 b,162,1.7 Jupiters,5.98796,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6971/hd-167042-b/,"
7.2 Earths
","
0.231 x Jupiter
"
HD 168009 b,76,9.53485 Earths,6.295,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7883/hd-168009-b/,"
0.098 AU
","
13.6 days
"
HD 168443 b,129,7.659 Jupiters,6.92122,1998,https://exoplanets.nasa.gov/exoplanet-catalog/6972/hd-168443-b/,"
0.2
","
"
HD 168443 c,129,17.193 Jupiters,6.92122,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6973/hd-168443-c/,"
Neptune-like
","
2019
"
HD 168746 b,136,0.27 Jupiters,7.95,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6974/hd-168746-b/,"
7.7 Earths
","
0.24 x Jupiter
"
HD 1690 b,2455,8.79 Jupiters,9.19,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6777/hd-1690-b/,"
0.28 AU
","
65.6 days
"
HD 169830 b,123,2.88 Jupiters,5.9,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6975/hd-169830-b/,"
0.2
","
"
